episode,total_reward,loss,accuracy
574,-122.98668084309158,0.006953467302366789,1.0
575,-125.58874083441954,0.00199656993180497,1.0
576,-121.68565084742761,0.00304439084607111,1.0
577,-122.98668084309159,0.004022086205623054,1.0
578,-128.19080082574752,0.005225710879415146,1.0
579,-125.58874083441954,0.0037333233843810376,1.0
580,-125.58874083441954,0.003947897644934528,1.0
581,-125.58874083441954,0.0014171103879334623,1.0
582,-122.98668084309159,0.0011464673263503755,1.0
583,-126.88977083008352,0.002058162950845599,1.0
584,-124.28771083875556,0.000654580486695977,1.0
585,-125.58874083441955,0.0010393841490099476,1.0
586,-124.28771083875557,0.000828700579006636,1.0
587,-125.58874083441954,0.0005359277759566794,1.0
588,-124.28771083875556,0.000611027880893289,1.0
589,-122.98668084309159,0.0015481797058782831,1.0
590,-129.49183082141147,0.0008432330282062139,1.0
591,-126.88977083008353,0.0005217292920747241,1.0
592,-125.58874083441954,0.0006561971427458957,1.0
593,-128.19080082574752,0.0009985395387275275,1.0
594,-122.98668084309158,0.0007047207565165081,1.0
595,-126.8897708300835,0.0007334936818210736,1.0
596,-122.98668084309159,0.0033791057198868657,1.0
597,-124.28771083875556,0.0038474436286719538,1.0
598,-124.28771083875556,0.0008254553116557872,1.0
599,-124.28771083875556,0.0013450270154748978,1.0
600,-124.28771083875554,0.0009473960097921008,1.0
601,-124.28771083875556,0.0013501036722800563,1.0
602,-125.58874083441955,0.0035483288211821673,1.0
603,-124.28771083875557,0.0026092951134160103,1.0
604,-124.28771083875557,0.0016549072693692324,1.0
605,-129.4918308214115,0.003625011964913938,1.0
606,-124.28771083875556,0.008395947941664872,1.0
607,-126.88977083008352,0.009722083359349654,1.0
608,-122.98668084309158,0.011960056633483873,1.0
609,-121.68565084742761,0.07857647754008212,1.0
610,-122.98668084309159,0.04123452576118325,1.0
611,-122.98668084309159,0.02166415225980245,1.0
612,-125.58874083441955,0.033952618183775485,1.0
613,-125.58874083441954,0.02624999126919647,1.0
614,-124.28771083875556,0.2632976856548339,0.9375
615,-124.28771083875556,0.1060557517964753,0.96875
616,-126.88977083008352,0.005821022986367552,1.0
617,-122.98668084309159,0.010569156190115336,1.0
618,-122.98668084309159,0.00599248149808318,1.0
619,-122.98668084309159,0.001205535201222574,1.0
620,-122.98668084309159,0.0015637519271081146,1.0
621,-124.28771083875557,0.003966780437224315,1.0
622,-122.98668084309158,0.005892912103718118,1.0
623,-124.28771083875556,0.003360623140224561,1.0
624,-122.98668084309158,0.008143332537486003,1.0
625,-125.58874083441953,0.01904545296207516,1.0
626,-128.19080082574752,0.004809756878387361,1.0
627,-124.28771083875556,0.005929097579212339,1.0
628,-122.98668084309159,0.0033974937314837916,1.0
629,-124.28771083875556,0.0038715256410455368,1.0
630,-124.28771083875557,0.011365882650579806,1.0
631,-122.98668084309159,0.017881599955956062,1.0
632,-122.98668084309159,0.019027046731764585,1.0
633,-122.98668084309159,0.04799418997458815,1.0
634,-124.28771083875554,0.08912046057190537,1.0
635,-122.98668084309158,0.08273885293056082,0.96875
636,-124.28771083875554,0.015622501350492257,1.0
637,-125.58874083441955,0.004117172312874118,1.0
638,-121.68565084742761,0.0031589679526291548,1.0
639,-125.58874083441955,0.0010737804817608776,1.0
640,-125.58874083441954,0.003472924942059308,1.0
641,-122.98668084309159,0.0027255304199229613,1.0
642,-124.28771083875557,0.0024826023637274375,1.0
643,-122.98668084309159,0.003791931560328976,1.0
644,-122.98668084309159,0.0015346023148481436,1.0
645,-124.28771083875556,0.000562572794819971,1.0
646,-125.58874083441954,0.006612395362481038,1.0
647,-124.28771083875556,0.0016176033965962233,1.0
648,-125.58874083441954,0.0007456443864271023,1.0
649,-124.28771083875557,0.003010392697547104,1.0
650,-121.68565084742761,0.008903194003380577,1.0
651,-121.68565084742761,0.009178290123429633,1.0
652,-125.58874083441955,0.014368716173578377,1.0
653,-124.28771083875556,0.005257431174413796,1.0
654,-122.98668084309158,0.0076454266279597505,1.0
655,-124.28771083875557,0.0011523783110760633,1.0
656,-125.58874083441954,0.0004312599809850326,1.0
657,-122.98668084309159,0.0024506814341407335,1.0
658,-126.88977083008352,0.005303636223402464,1.0
659,-121.68565084742761,0.0009219290988085049,1.0
660,-125.58874083441955,0.0005642154864062832,1.0
661,-124.28771083875557,0.00021135688501772165,1.0
662,-124.28771083875557,0.00035323613144555566,1.0
663,-125.58874083441954,0.00019145410402643392,1.0
664,-121.68565084742761,0.00021715783594800087,1.0
665,-125.58874083441953,0.0008210988740415814,1.0
666,-124.28771083875556,0.0024934396449793894,1.0
667,-124.28771083875556,0.0012794195000083164,1.0
668,-125.58874083441953,0.001180233836350908,1.0
669,-125.58874083441954,0.001490061281629096,1.0
670,-124.28771083875556,0.0016443721748373719,1.0
671,-122.98668084309159,0.0011920115558154976,1.0
672,-122.98668084309158,0.0015986941942287558,1.0
673,-125.58874083441954,0.001590317391901408,1.0
674,-124.28771083875557,0.00507067377139947,1.0
675,-121.68565084742761,0.0049226586489226065,1.0
676,-121.68565084742761,0.006613626129023942,1.0
677,-122.98668084309158,0.007247603724124474,1.0
678,-122.98668084309159,0.010288536393545655,1.0
679,-125.58874083441954,0.04664450075466675,1.0
680,-121.68565084742761,0.1644071486134635,0.9725
681,-122.58874083441954,0.041063124520235306,0.975
682,-122.21140073902708,0.17024727843272558,0.9825
683,-122.28771083875556,0.037140895433878995,1.0
684,-122.98668084309158,0.026527558637781112,1.0
685,-124.28771083875557,0.022524351397919418,1.0
686,-124.28771083875557,0.004498517747947517,1.0
687,-124.28771083875557,0.002443329052084664,1.0
688,-128.1908008257475,0.0021777914041081203,1.0
689,-125.58874083441954,0.007177867133805194,1.0
690,-124.28771083875557,0.027052868657051476,1.0
691,-128.19080082574752,0.07403077973373229,1.0
692,-124.28771083875557,0.128216712835183,1.0
693,-121.68565084742761,0.18284948495420394,0.98125
694,-122.98668084309158,0.04760481891486279,1.0
695,-124.28771083875556,0.007318515646488777,1.0
696,-124.28771083875556,0.0015976534154447108,1.0
697,-121.68565084742761,0.001560823392196653,1.0
698,-125.58874083441954,0.0017301541965366596,1.0
699,-122.98668084309159,0.002251355768578378,1.0
700,-124.28771083875556,0.0035329227316083234,1.0
701,-122.98668084309159,0.003951012750292193,1.0
702,-121.68565084742761,0.002840090955942287,1.0
703,-122.98668084309158,0.0021545092068322447,1.0
704,-128.19080082574752,0.004900850917977095,1.0
705,-121.68565084742761,0.0020853778281662017,1.0
706,-124.28771083875557,0.002714894654275213,1.0
707,-125.58874083441953,0.003732584681699791,1.0
708,-122.98668084309159,0.00425660354557067,1.0
709,-122.98668084309159,0.0008459349522809134,1.0
710,-124.28771083875556,0.0008156988904488571,1.0
711,-121.68565084742761,0.002577840153321631,1.0
712,-122.98668084309158,0.0006963058160636137,1.0
713,-124.28771083875556,0.003737501035971036,1.0
714,-121.68565084742761,0.018208015173911463,1.0
715,-125.58874083441954,0.013046875799830104,1.0
716,-125.58874083441954,0.018448001736942388,1.0
717,-124.28771083875557,0.008105870670306103,1.0
718,-126.8897708300835,0.0305495529726727,1.0
719,-121.68565084742761,0.004155573960076708,1.0
720,-124.28771083875557,0.005653077805391149,1.0
721,-124.28771083875556,0.004929194558428662,1.0
722,-122.98668084309158,0.005463061878174358,1.0
723,-124.28771083875557,0.003928664185536945,1.0
724,-124.28771083875556,0.0012682823767704576,1.0
725,-125.58874083441953,0.0009262786926456101,1.0
726,-124.28771083875557,0.0005553321968250202,1.0
727,-122.98668084309159,0.002168536973101709,1.0
728,-121.68565084742761,0.005921595636948496,1.0
729,-124.28771083875556,0.03429979806605843,1.0
730,-121.68565084742761,0.007396811105650158,1.0
731,-125.58874083441954,0.00800766377602713,1.0
732,-121.68565084742761,0.028615802693877868,1.0
733,-125.58874083441955,0.016991902749282417,1.0
734,-124.28771083875556,0.02774906317654313,1.0
735,-122.98668084309158,0.011797170485351671,1.0
736,-121.68565084742761,0.01195870211716965,1.0
737,-124.28771083875556,0.03617910250341083,1.0
738,-122.98668084309158,0.02863947277734269,1.0
739,-122.98668084309158,0.027626318099464697,1.0
740,-122.98668084309159,0.014921311793955283,1.0
741,-121.68565084742761,0.02136536442731085,1.0
742,-122.98668084309159,0.017417057112083967,1.0
743,-121.68565084742761,0.006219291370427982,1.0
744,-122.98668084309159,0.01497258549363778,1.0
745,-124.28771083875556,0.007848032746096578,1.0
746,-121.68565084742761,0.006446914491107236,1.0
747,-122.98668084309159,0.004113494566809095,1.0
748,-122.98668084309159,0.009126424977011993,1.0
749,-122.98668084309159,0.008201071281860095,1.0
750,-124.28771083875556,0.002148406899834754,1.0
751,-121.68565084742761,0.003743485997688367,1.0
752,-121.68565084742761,0.006381638328093686,1.0
753,-121.68565084742761,0.0086843862396222,1.0
754,-121.68565084742761,0.002820090061106839,1.0
755,-124.28771083875556,0.0014780111835079879,1.0
756,-122.98668084309159,0.001560548024315267,1.0
757,-122.98668084309158,0.0019568821086863863,1.0
758,-121.68565084742761,0.002983787711173136,1.0
759,-121.68565084742761,0.018143936538422167,1.0
760,-124.28771083875557,0.016031859412578342,1.0
761,-122.98668084309159,0.02261842841409134,1.0
762,-122.98668084309159,0.10904741987178568,1.0
763,-121.68565084742761,0.08237778941838769,0.9975
764,-124.28771083875556,0.024910273796876936,1.0
765,-122.98668084309159,0.02322890810125955,1.0
766,-121.68565084742761,0.046227578048274154,1.0
767,-122.98668084309159,0.04574287877068173,1.0
768,-122.98668084309158,0.009344508687036068,1.0
769,-122.98668084309158,0.03141337969873348,1.0
770,-122.98668084309159,0.08644278501333247,0.99875
771,-124.28771083875557,0.03882691945818806,1.0
772,-121.68565084742761,0.006361361230176499,1.0
773,-122.98668084309158,0.0009626379551264108,1.0
774,-122.98668084309159,0.0008249514915519285,1.0
775,-124.28771083875554,0.0012307670418749694,1.0
776,-122.98668084309159,0.0005423282747756275,1.0
777,-121.68565084742761,0.001872523167946838,1.0
778,-121.68565084742761,0.0017523360288009826,1.0
779,-122.98668084309159,0.0012751578622669513,1.0
780,-121.68565084742761,0.002724462954915907,1.0
781,-121.68565084742761,0.0026237441909984227,1.0
782,-121.68565084742761,0.002710970865791751,1.0
783,-121.68565084742761,0.0009589437591444039,1.0
784,-124.28771083875557,0.0009347422226824165,1.0
785,-122.98668084309159,0.0006722918901118646,1.0
786,-122.98668084309159,0.0032468308568809334,1.0
787,-121.68565084742761,0.0028404525804717196,1.0
788,-121.68565084742761,0.0008211177806174419,1.0
789,-122.98668084309159,0.0025047881724162835,1.0
790,-121.68565084742761,0.001576393255675157,1.0
791,-122.98668084309159,0.0013633707645226423,1.0
792,-124.28771083875556,0.002551599892399281,1.0
793,-121.68565084742761,0.0016434838906889127,1.0
794,-121.68565084742761,0.001002841785577857,1.0
795,-122.98668084309158,0.00045778231083204446,1.0
796,-124.28771083875557,0.0018244586524360784,1.0
797,-122.98668084309159,0.0015761919926262635,1.0
798,-122.98668084309159,0.0007346283469473747,1.0
799,-125.58874083441954,0.000698877152217392,1.0
800,-121.68565084742761,0.006949692971375043,1.0
801,-122.98668084309159,0.0015071787979650253,1.0
802,-124.28771083875557,0.0010014241188400774,1.0
803,-122.98668084309159,0.0013777725296790777,1.0
804,-122.98668084309159,0.00046734076028087657,1.0
805,-121.68565084742761,0.0011343989960437284,1.0
806,-121.68565084742761,0.0028242382629173335,1.0
807,-121.68565084742761,0.02470691228177202,1.0
808,-121.68565084742761,0.019463272361235795,1.0
809,-121.68565084742761,0.01694988081504789,1.0
810,-121.68565084742761,0.030683695950983747,1.0
811,-121.68565084742761,0.03248157102922278,1.0
812,-122.98668084309158,0.13830047598116835,1.0
813,-125.58874083441954,0.369427219695865,1.0
814,-121.18659042249763,0.1810522276721258,1.0
815,-121.9103707433631,0.10596854320874627,1.0
816,-121.68565084742761,0.06822629557814253,1.0
817,-122.98668084309159,0.030655299463717256,1.0
818,-121.68565084742761,0.010537863034187467,1.0
819,-124.28771083875557,0.012461619039925154,1.0
820,-122.98668084309159,0.007031611449860975,1.0
821,-124.28771083875556,0.0014014897487868438,1.0
822,-122.98668084309159,0.015770437886715172,1.0
823,-121.68565084742761,0.007393924894131487,1.0
824,-122.98668084309159,0.0022978115025580337,1.0
825,-121.68565084742761,0.0008629372325117401,1.0
826,-124.28771083875556,0.0017492465676696156,1.0
827,-122.98668084309159,0.0019281104892456824,1.0
828,-125.58874083441953,0.002440226021747094,1.0
829,-122.98668084309158,0.002898393337432026,1.0
830,-121.68565084742761,0.004651818126262697,1.0
831,-122.98668084309159,0.007613064562519867,1.0
832,-124.28771083875557,0.005624631157274962,1.0
833,-122.98668084309159,0.005826137343603932,1.0
834,-121.68565084742761,0.005736308205541718,1.0
835,-124.28771083875556,0.006971498018231159,1.0
836,-121.68565084742761,0.0037457760013808183,1.0
837,-124.28771083875556,0.003277584516808929,1.0
838,-121.68565084742761,0.0015410055587494753,1.0
839,-121.68565084742761,0.0018192298875874258,1.0
840,-122.98668084309158,0.0008856232628318139,1.0
841,-122.98668084309158,0.0005923104863541084,1.0
842,-121.68565084742761,0.0005398244432512911,1.0
843,-121.68565084742761,0.0004997001892093067,1.0
844,-121.68565084742761,0.0008536695464158583,1.0
845,-121.68565084742761,0.00045300806624481993,1.0
846,-124.28771083875554,0.0016108024710206337,1.0
847,-121.68565084742761,0.0005725124242985657,1.0
848,-121.68565084742761,0.000518077842286857,1.0
849,-124.28771083875556,0.001475335229031316,1.0
850,-124.28771083875557,0.0017938966209953833,1.0
851,-121.68565084742761,0.000563338938434299,1.0
852,-124.28771083875556,0.00033754331684576755,1.0
853,-121.68565084742761,0.00044441881834700325,1.0
854,-122.98668084309158,0.0003838444995380996,1.0
855,-121.68565084742761,0.0004436641085590054,1.0
856,-121.68565084742761,0.00041064767538046,1.0
857,-121.68565084742761,0.0004901128669416721,1.0
858,-122.98668084309159,0.0010771397003850325,1.0
859,-121.68565084742761,0.002458945835371651,1.0
860,-121.68565084742761,0.004358014156025547,1.0
861,-124.28771083875557,0.0011386003259303834,1.0
862,-121.68565084742761,0.001548741777298801,1.0
863,-121.68565084742761,0.004644828555285585,1.0
864,-121.68565084742761,0.0012784146708213484,1.0
865,-121.68565084742761,0.002028263254999274,1.0
866,-122.98668084309158,0.003515004742951078,1.0
867,-122.98668084309159,0.03228153395912159,1.0
868,-121.68565084742761,0.08784942130597528,1.0
869,-121.18659042249763,0.0915251345231809,1.0
870,-121.68565084742761,0.013656068274542577,1.0
871,-121.68565084742761,0.0028603791662931144,1.0
872,-121.68565084742761,0.009020283992867917,1.0
873,-121.68565084742761,0.024001901387293856,1.0
874,-122.98668084309158,0.005714924043729752,1.0
875,-122.98668084309159,0.005505400357321832,1.0
876,-122.98668084309159,0.0032027286307538816,1.0
877,-122.98668084309158,0.0014838625061770472,1.0
878,-122.98668084309158,0.0009959967283066362,1.0
879,-121.68565084742761,0.0007982361998983833,1.0
880,-122.98668084309159,0.0025885352671934925,1.0
881,-122.98668084309159,0.006520296965106809,1.0
882,-121.68565084742761,0.0026662970902293637,1.0
883,-124.28771083875557,0.02492002966829432,1.0
884,-122.98668084309159,0.014361961970507764,1.0
885,-124.28771083875557,0.01659248428865112,1.0
886,-121.68565084742761,0.013140049578680646,1.0
887,-122.98668084309159,0.011051235354273103,1.0
888,-121.68565084742761,0.06169781534504182,1.0
889,-121.68565084742761,0.045187053844358616,1.0
890,-121.68565084742761,0.061689850299444515,1.0
891,-122.98668084309159,0.1021471026524523,1.0
892,-121.68565084742761,0.1995982122389819,1.0
893,-121.68565084742761,0.05633341526481672,1.0
894,-121.68565084742761,0.0034265315585457756,1.0
895,-121.68565084742761,0.0011653341786654892,1.0
896,-121.68565084742761,0.0012906176410183434,1.0
897,-121.68565084742761,0.0010836969187266732,1.0
898,-121.68565084742761,0.0008730029671824013,1.0
899,-121.68565084742761,0.0008545886522597357,1.0
900,-122.98668084309158,0.0008777961639907517,1.0
901,-121.68565084742761,0.00048098786959371864,1.0
902,-122.98668084309159,0.0017313019860694112,1.0
903,-121.68565084742761,0.006928494099895488,1.0
904,-124.28771083875557,0.003769083780582605,1.0
905,-122.98668084309159,0.0013568760314797146,1.0
906,-122.98668084309159,0.0005439579306312226,1.0
907,-121.68565084742761,0.0004494372191743423,1.0
908,-121.68565084742761,0.00020843515062551887,1.0
909,-122.98668084309159,0.00016243025675066747,1.0
910,-121.68565084742761,0.00046468939871147086,1.0
911,-122.98668084309159,0.00025744297704477503,1.0
912,-121.68565084742761,0.00038533129912821096,1.0
913,-121.68565084742761,0.0003850573914405686,1.0
914,-125.58874083441954,0.0006256190274029905,1.0
915,-121.68565084742761,0.0005853604046137661,1.0
916,-122.98668084309159,0.0006082983734927438,1.0
917,-121.68565084742761,0.0005063513859226987,1.0
918,-121.68565084742761,0.001720442976193226,1.0
919,-122.98668084309159,0.00021688721847112902,1.0
920,-121.68565084742761,0.0004310367445441443,1.0
921,-121.68565084742761,0.0004362319286883576,1.0
922,-121.68565084742761,0.001451402955069625,1.0
923,-124.28771083875556,0.0013672912323272612,1.0
924,-122.98668084309159,0.0014969628750236552,1.0
925,-124.28771083875556,0.0012644134495189974,1.0
926,-121.68565084742761,0.004378196372556431,1.0
927,-122.98668084309158,0.018350618514944017,1.0
928,-122.98668084309159,0.12162415128119619,1.0
929,-121.68565084742761,0.05984131790000902,1.0
930,-122.98668084309159,0.043065349327719105,1.0
931,-121.68565084742761,0.006876439787959043,1.0
932,-122.98668084309158,0.004481603742135576,1.0
933,-121.68565084742761,0.003949851277923244,1.0
934,-121.68565084742761,0.001189307584013477,1.0
935,-121.68565084742761,0.0009295096165828909,1.0
936,-121.68565084742761,0.00022920754901178952,1.0
937,-121.68565084742761,0.00028467707045365387,1.0
938,-121.68565084742761,0.0004075580042695037,1.0
939,-124.28771083875557,0.0007437617387040518,1.0
940,-122.98668084309158,0.0011937269867985378,1.0
941,-124.28771083875557,0.00016606024399834496,1.0
942,-124.28771083875557,0.00017182540767635146,1.0
943,-124.28771083875556,0.00027257831607130356,1.0
944,-121.68565084742761,0.0003970380766418202,1.0
945,-121.68565084742761,0.002089809965355016,1.0
946,-121.68565084742761,0.0036878559735669114,1.0
947,-124.28771083875556,0.0043538946750913965,1.0
948,-122.98668084309159,0.007063802609991399,1.0
949,-121.68565084742761,0.093489403277772,1.0
950,-122.98668084309159,0.09318321163573273,1.0
951,-121.68565084742761,0.06425358145168047,1.0
952,-121.68565084742761,0.023134038521675393,1.0
953,-122.98668084309159,0.05057425985080499,1.0
954,-121.68565084742761,0.03475838606664183,1.0
955,-121.68565084742761,0.011359362626080838,1.0
956,-121.68565084742761,0.023182333205113537,1.0
957,-121.68565084742761,0.01249926880024077,1.0
958,-121.68565084742761,0.015516697895350262,1.0
959,-121.68565084742761,0.007170778952115597,1.0
960,-121.68565084742761,0.0035669382323817445,1.0
961,-121.68565084742761,0.0035132186577016,1.0
962,-121.68565084742761,0.0024823115849130772,1.0
963,-122.98668084309159,0.004476555598330378,1.0
964,-122.98668084309159,0.0016547986097634748,1.0
965,-121.68565084742761,0.0008212991738218989,1.0
966,-122.98668084309159,0.0005600295108365572,1.0
967,-121.68565084742761,0.0012026088763832377,1.0
968,-122.98668084309159,0.0031232246399781616,1.0
969,-121.68565084742761,0.0010441088103902985,1.0
970,-122.98668084309158,0.0028343792240548282,1.0
971,-122.98668084309159,0.007235559091441246,1.0
972,-121.68565084742761,0.006670633546605131,1.0
973,-121.68565084742761,0.010004112510898722,1.0
974,-122.98668084309159,0.002837627405938292,1.0
975,-121.68565084742761,0.017526068061044953,1.0
976,-121.68565084742761,0.0025374989550073224,1.0
977,-122.98668084309159,0.01955294172637423,1.0
978,-122.98668084309159,0.023036517250432098,1.0
979,-124.28771083875556,0.008429705452329017,1.0
980,-122.98668084309158,0.046377567997808455,1.0
981,-122.98668084309159,0.02872517524383511,1.0
982,-121.68565084742761,0.020320533964934384,1.0
983,-121.68565084742761,0.006764565664184374,1.0
984,-121.68565084742761,0.0005675232023349963,1.0
985,-124.28771083875556,0.0008716106214592401,1.0
986,-121.68565084742761,0.0030547194122050314,1.0
987,-122.98668084309159,0.0035305087877759433,1.0
988,-121.68565084742761,0.002098901004671916,1.0
989,-124.28771083875557,0.0018548727692291322,1.0
990,-122.98668084309159,0.0007810286298308711,1.0
991,-122.98668084309159,0.002251090992558602,1.0
992,-121.68565084742761,0.002991815587392921,1.0
993,-124.28771083875557,0.0025941553921597915,1.0
994,-121.68565084742761,0.013363617447566867,1.0
995,-121.68565084742761,0.011739300226111027,1.0
996,-122.98668084309159,0.003361827548189922,1.0
997,-121.68565084742761,0.0034073219306378633,1.0
998,-121.68565084742761,0.007549083011554103,1.0
999,-121.68565084742761,0.027344458894788204,1.0
1000,-121.98668084309159,0.014174729122487406,1.0
